p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.45988050232374e-10,5.11202211920382,0.792,0.261,7.85513007869316e-06,2,Lair1
5.51408170693516e-10,2.29195755703318,0.542,0.075,7.93310935176762e-06,2,Lst1
5.60540235448755e-10,9.01370278081674,0.625,0.119,8.06449236740124e-06,2,Epsti1
6.585269135541e-10,4.92126453175472,0.667,0.149,9.47422670530284e-06,2,Adcy7
7.36198325609246e-10,4.70021603130177,0.792,0.239,1.05916853105402e-05,2,Olfml3
8.07685107221328e-10,3.11127383950937,0.875,0.351,1.16201656375932e-05,2,Nrp2
9.2446084355516e-10,5.56901473819873,0.708,0.216,1.33002181562281e-05,2,Clec7a
1.081659000085e-09,2.9420605229575,0.708,0.164,1.55618280342229e-05,2,Unc93b1
1.0852690415716e-09,3.35210827633471,0.625,0.119,1.56137657010906e-05,2,Elf4
1.33694805595345e-09,7.1617681573496,0.792,0.336,1.92346716810023e-05,2,Lcp1
1.43377676779633e-09,3.25396411227374,0.625,0.127,2.06277463582857e-05,2,Cd300ld
1.46901233833539e-09,4.95449323488037,0.792,0.313,2.11346805116313e-05,2,Plek
2.03631458880073e-09,5.92019233306983,0.833,0.381,2.92964579890762e-05,2,Hpgds
2.42356160420101e-09,2.72472572214172,0.5,0.06,3.48677807996399e-05,2,Gsdmd
